,Token,Score,Syllable_Count,Word_length,IsComplex
555,lack,-1,1,4,0
556,physical,0,2,8,0
557,activity,0,3,8,1
558,players,0,2,7,0
559,Alternatively,0,5,13,1
560,could,0,2,5,0
561,less,0,1,4,0
562,physically,0,2,10,0
563,fit,0,1,3,0
564,obesity,0,3,7,1
565,gravitate,0,4,9,1
566,towards,0,2,7,0
567,less,0,1,4,0
568,physically,0,2,10,0
569,demanding,0,3,9,1
570,activities,0,0,10,0
571,gaming,0,2,6,0
572,either,0,3,6,1
573,case,0,2,4,0
574,several,0,3,7,1
575,studies,0,0,7,0
576,linked,0,0,6,0
577,television,0,5,10,1
578,video,0,3,5,1
579,games,0,0,5,0
580,increased,0,0,9,0
581,Body,0,1,4,0
582,Mass,0,1,4,0
583,Index,0,2,5,0
584,BMI,0,1,3,0
585,estimated,0,0,9,0
586,children,0,2,8,0
587,United,0,0,6,0
588,States,0,0,6,0
589,spend,0,1,5,0
590,25,0,0,2,0
591,waking,0,2,6,0
592,hours,0,2,5,0
593,watching,0,2,8,0
594,either,0,3,6,1
595,television,0,5,10,1
596,playing,0,2,7,0
597,video,0,3,5,1
598,games,0,0,5,0
599,Furthermore,0,4,11,1
600,children,0,2,8,0
601,watch,0,1,5,0
602,hours,0,2,5,0
603,television,0,5,10,1
604,play,0,1,4,0
605,video,0,3,5,1
606,games,0,0,5,0
607,highest,0,2,7,0
608,incidence,0,4,9,1
609,obesity,0,3,7,1
610,video,0,3,5,1
611,games,0,0,5,0
612,replacing,0,3,9,1
613,physical,0,2,8,0
614,activities,0,0,10,0
615,young,0,2,5,0
616,people,0,3,6,1
617,participate,0,5,11,1
618,physical,0,2,8,0
619,recreation,0,5,10,1
620,playing,0,2,7,0
621,video,0,3,5,1
622,games,0,0,5,0
623,form,0,1,4,0
624,recreation,0,5,10,1
625,part,0,1,4,0
626,link,0,1,4,0
627,times,0,0,5,0
628,spent,0,1,5,0
629,playing,0,2,7,0
630,video,0,3,5,1
631,games,0,0,5,0
632,rise,0,2,4,0
633,BMI,0,1,3,0
634,teenagers,0,4,9,1
635,Evidence,0,4,8,1
636,potential,0,4,9,1
637,link,0,1,4,0
638,gains,1,2,5,0
639,support,1,2,7,0
640,German,0,2,6,0
641,study,0,1,5,0
642,reporting,0,3,9,1
643,boys,0,1,4,0
644,spend,0,1,5,0
645,1,0,0,1,0
646,5,0,0,1,0
647,hours,0,2,5,0
648,per,0,1,3,0
649,day,0,1,3,0
650,engaged,0,0,7,0
651,television,0,5,10,1
652,watching,0,2,8,0
653,playing,0,2,7,0
654,video,0,3,5,1
655,games,0,0,5,0
656,75,0,0,2,0
657,4,0,0,1,0
658,less,0,1,4,0
659,likely,0,2,6,0
660,overweight,-1,4,10,1
661,spend,0,1,5,0
662,1,0,0,1,0
663,5,0,0,1,0
664,hours,0,2,5,0
665,engaged,0,0,7,0
666,activity,0,3,8,1
667,2011,0,0,4,0
668,study,0,1,5,0
669,association,0,6,11,1
670,video,0,3,5,1
671,game,0,2,4,0
672,activity,0,3,8,1
673,increase,0,4,8,1
674,mostly,0,1,6,0
675,junk,-1,1,4,0
676,food,0,2,4,0
677,intake,0,3,6,1
678,reported,0,0,8,0
679,Specifically,0,4,12,1
680,single,0,2,6,0
681,video,0,3,5,1
682,game,0,2,4,0
683,sessions,0,3,8,1
684,caused,0,0,6,0
685,increase,0,4,8,1
686,food,0,2,4,0
687,intake,0,3,6,1
688,regardless,0,3,10,1
689,appetite,0,4,8,1
690,also,0,2,4,0
691,suggested,0,0,9,0
692,active,0,3,6,1
693,video,0,3,5,1
694,game,0,2,4,0
695,play,0,1,4,0
696,using,0,2,5,0
697,popular,1,3,7,1
698,gaming,0,2,6,0
699,platforms,0,2,9,0
700,opposite,0,4,8,1
701,effect,0,2,6,0
702,researchers,0,4,11,1
703,found,0,2,5,0
704,evidence,0,4,8,1
705,active,0,3,6,1
706,video,0,3,5,1
707,games,0,0,5,0
708,would,0,2,5,0
709,result,0,2,6,0
710,beneficial,1,5,10,1
711,outcome,0,4,7,1
712,although,0,3,8,1
713,study,0,1,5,0
714,demonstrate,0,4,11,1
715,increase,0,4,8,1
716,amount,0,3,6,1
717,physical,0,2,8,0
718,activity,0,3,8,1
719,within,0,2,6,0
720,children,0,2,8,0
721,receiving,0,4,9,1
722,active,0,3,6,1
723,video,0,3,5,1
724,games,0,0,5,0
725,Seizures,0,0,8,0
726,Epileptic,0,4,9,1
727,Health,0,2,6,0
728,concerns,-1,2,8,0
729,video,0,3,5,1
730,games,0,0,5,0
731,cause,0,3,5,1
732,epileptic,0,4,9,1
733,seizures,0,0,8,0
734,started,0,0,7,0
735,early,0,2,5,0
736,1980s,0,0,5,0
737,medically,0,3,9,1
738,documented,0,0,10,0
739,case,0,2,4,0
740,video,0,3,5,1
741,game,0,2,4,0
742,induced,0,0,7,0
743,seizure,0,4,7,1
744,reported,0,0,8,0
745,1981,0,0,4,0
746,1993,0,0,4,0
747,story,0,1,5,0
748,popular,1,3,7,1
749,press,0,1,5,0
750,Sun,0,1,3,0
751,newspaper,0,3,9,1
752,reported,0,0,8,0
753,boy,0,1,3,0
754,choked,0,0,6,0
755,death,-1,2,5,0
756,vomit,-1,2,5,0
757,seizure,0,4,7,1
758,triggered,0,0,9,0
759,playing,0,2,7,0
760,video,0,3,5,1
761,game,0,2,4,0
762,Similar,0,3,7,1
763,less,0,1,4,0
764,serious,0,4,7,1
765,incidents,0,3,9,1
766,subsequently,0,4,12,1
767,reported,0,0,8,0
768,news,0,1,4,0
769,media,0,3,5,1
770,around,0,3,6,1
771,world,0,1,5,0
772,ultimately,0,4,10,1
773,motivating,0,4,10,1
774,video,0,3,5,1
775,game,0,2,4,0
776,console,0,3,7,1
777,manufacturers,0,5,13,1
778,include,0,3,7,1
779,epilepsy,0,3,8,1
780,warnings,0,2,8,0
781,instruction,0,4,11,1
782,manuals,0,3,7,1
783,gaming,0,2,6,0
784,products,0,2,8,0
785,1994,0,0,4,0
786,reported,0,0,8,0
787,video,0,3,5,1
788,games,0,0,5,0
789,cause,0,3,5,1
790,seizures,0,0,8,0
791,people,0,3,6,1
792,already,0,3,7,1
793,predisposed,0,0,11,0
794,epilepsy,0,3,8,1
795,advised,0,0,7,0
796,people,0,3,6,1
797,predisposition,0,6,14,1
798,epilepsy,0,3,8,1
799,greatly,0,2,7,0
800,reduce,0,3,6,1
801,risk,-1,1,4,0
802,seizure,0,4,7,1
803,staying,0,2,7,0
804,10,0,0,2,0
805,feet,0,2,4,0
806,away,0,2,4,0
807,TV,0,0,2,0
808,set,0,1,3,0
809,wearing,0,3,7,1
810,sunglasses,0,0,10,0
811,playing,0,2,7,0
812,video,0,3,5,1
813,games,0,0,5,0
814,clearly,0,2,7,0
815,area,0,3,4,1
816,need,0,0,4,0
817,additional,0,5,10,1
818,research,0,3,8,1
819,Prevention,0,4,10,1
820,treatment,0,3,9,1
821,online,0,3,6,1
822,gaming,0,2,6,0
823,disorder,-1,3,8,1
824,cost,0,1,4,0
825,benefit,1,3,7,1
826,value,0,3,5,1
827,prevention,0,4,10,1
828,versus,0,2,6,0
829,treatment,0,3,9,1
830,addiction,0,4,9,1
831,disorders,0,3,9,1
832,known,0,1,5,0
833,years,0,2,5,0
834,important,1,3,9,1
835,beneficial,1,5,10,1
836,make,0,2,4,0
837,use,0,2,3,0
838,several,0,3,7,1
839,types,0,0,5,0
840,strategies,0,0,10,0
841,combating,0,3,9,1
842,gaming,0,2,6,0
843,addictiveness,0,5,13,1
844,disorder,-1,3,8,1
845,Effective,1,4,9,1
846,strategies,0,0,10,0
847,include,0,3,7,1
848,educating,0,4,9,1
849,gamers,0,2,6,0
850,gaming,0,2,6,0
851,behaviors,0,4,9,1
852,consequences,0,0,12,0
853,mental,0,2,6,0
854,health,0,2,6,0
855,treatment,0,3,9,1
856,geared,0,0,6,0
857,towards,0,2,7,0
858,helping,1,2,7,0
859,gamer,0,2,5,0
860,control,0,2,7,0
861,urge,0,2,4,0
862,video,0,3,5,1
863,games,0,0,5,0
864,recognizing,0,4,11,1
865,dealing,0,3,7,1
866,disturbing,-1,3,10,1
867,thoughts,0,2,8,0
868,learning,0,3,8,1
869,cope,0,2,4,0
870,without,0,3,7,1
871,video,0,3,5,1
872,games,0,0,5,0
873,intrapersonal,0,5,13,1
874,interpersonal,0,5,13,1
875,counseling,0,4,10,1
876,help,0,1,4,0
877,gamers,0,2,6,0
878,explore,0,3,7,1
879,identity,0,3,8,1
880,build,0,2,5,0
881,self,0,1,4,0
882,esteem,0,3,6,1
883,enhance,1,3,7,1
884,emotional,0,5,9,1
885,intelligence,1,5,12,1
886,outside,0,4,7,1
887,fictional,-1,4,9,1
888,world,0,1,5,0
889,gaming,0,2,6,0
890,learning,0,3,8,1
891,communication,0,6,13,1
892,assertiveness,0,5,13,1
893,skills,0,1,6,0
894,needed,0,0,6,0
895,social,0,3,6,1
896,interactions,0,5,12,1
897,family,0,2,6,0
898,involvement,0,4,11,1
899,including,0,3,9,1
900,counseling,0,4,10,1
901,discussion,0,4,10,1
902,family,0,2,6,0
903,relationships,0,5,13,1
904,developing,0,4,10,1
905,lifestyles,0,0,10,0
906,latter,0,2,6,0
907,particularly,0,4,12,1
908,important,1,3,9,1
909,paraphrase,0,4,10,1
910,well,0,1,4,0
911,known,0,1,5,0
912,mantra,0,2,6,0
913,Alcoholics,0,4,10,1
914,Anonymous,0,4,9,1
915,people,0,3,6,1
916,places,0,0,6,0
917,things,0,1,6,0
918,prevent,0,2,7,0
919,persistent,0,3,10,1
920,playing,0,2,7,0
921,video,0,3,5,1
922,games,0,0,5,0
923,people,0,3,6,1
924,need,0,0,4,0
925,explore,0,3,7,1
926,activities,0,0,10,0
927,set,0,1,3,0
928,goals,0,2,5,0
929,metrics,0,2,7,0
930,achievements,1,5,12,1
931,beyond,0,2,6,0
932,video,0,3,5,1
933,game,0,2,4,0
934,scores,0,0,6,0
935,Blackcoffer,0,3,11,1
936,Insights,0,2,8,0
937,18,0,0,2,0
938,Harsh,-1,1,5,0
939,Arya,0,2,4,0
940,Ajay,0,2,4,0
941,Kumar,0,2,5,0
942,Garg,0,1,4,0
943,Engineering,0,5,11,1
944,College,0,3,7,1
945,Ghaziabad,0,4,9,1
