,Token,Score,Syllable_Count,Word_length,IsComplex
652,funds,0,1,5,0
653,RBI,0,1,3,0
654,incentivizes,0,0,12,0
655,lend,0,1,4,0
656,given,0,2,5,0
657,commercial,0,4,10,1
658,bank,0,1,4,0
659,acquaintance,0,6,12,1
660,friction,-1,3,8,1
661,caused,0,0,6,0
662,erosion,-1,4,7,1
663,consumerism,0,4,11,1
664,due,0,2,3,0
665,fear,-1,2,4,0
666,COVID,0,2,5,0
667,19,0,0,2,0
668,hard,-1,1,4,0
669,forecast,0,3,8,1
670,successful,1,3,10,1
671,aforementioned,0,0,14,0
672,steps,0,1,5,0
673,RBI,0,1,3,0
674,also,0,2,4,0
675,announced,0,0,9,0
676,moratorium,0,5,10,1
677,provision,0,4,9,1
678,defer,0,2,5,0
679,payments,0,2,8,0
680,EMI,0,2,3,0
681,home,0,2,4,0
682,car,0,1,3,0
683,credit,0,2,6,0
684,card,0,1,4,0
685,dues,0,0,4,0
686,period,0,3,6,1
687,3,0,0,1,0
688,months,0,1,6,0
689,1st,0,0,3,0
690,March,0,1,5,0
691,31st,0,0,4,0
692,May,0,1,3,0
693,government,0,3,10,1
694,also,0,2,4,0
695,provided,0,0,8,0
696,interest,0,3,8,1
697,free,0,2,4,0
698,loans,0,2,5,0
699,MSME,0,1,4,0
700,sector,0,2,6,0
701,meet,0,2,4,0
702,working,0,2,7,0
703,capital,0,3,7,1
704,requirements,0,5,12,1
705,lockdown,0,2,8,0
706,uplifted,0,0,8,0
707,RBI,0,1,3,0
708,also,0,2,4,0
709,announced,0,0,9,0
710,refinancing,0,4,11,1
711,window,0,2,6,0
712,INR,0,1,3,0
713,50,0,0,2,0
714,000,0,0,3,0
715,crores,0,0,6,0
716,financial,0,4,9,1
717,institutions,0,5,12,1
718,like,0,2,4,0
719,Nabard,0,2,6,0
720,National,0,4,8,1
721,Housing,0,3,7,1
722,Bank,0,1,4,0
723,Sidbi,0,2,5,0
724,markets,0,2,7,0
725,crashed,-1,0,7,0
726,foreign,0,3,7,1
727,institutional,0,6,13,1
728,investors,0,3,9,1
729,withdrew,0,2,8,0
730,investments,0,3,11,1
731,Indian,0,3,6,1
732,Market,0,2,6,0
733,increasing,0,4,10,1
734,demand,0,2,6,0
735,USD,0,1,3,0
736,increasing,0,4,10,1
737,supply,0,1,6,0
738,INR,0,1,3,0
739,causing,0,3,7,1
740,rupee,0,3,5,1
741,depreciate,0,5,10,1
742,currency,0,2,8,0
743,hit,0,1,3,0
744,bottom,0,2,6,0
745,low,0,1,3,0
746,INR,0,1,3,0
747,76,0,0,2,0
748,USD,0,1,3,0
749,prevent,0,2,7,0
750,erosion,-1,4,7,1
751,value,0,3,5,1
752,rupee,0,3,5,1
753,RBI,0,1,3,0
754,entered,0,0,7,0
755,6,0,0,1,0
756,month,0,1,5,0
757,swap,0,1,4,0
758,agreement,0,4,9,1
759,US,0,1,2,0
760,government,0,3,10,1
761,deliberation,0,6,12,1
762,undertake,0,4,9,1
763,currency,0,2,8,0
764,swap,0,1,4,0
765,began,0,2,5,0
766,result,0,2,6,0
767,panic,-1,2,5,0
768,selling,0,2,7,0
769,foreign,0,3,7,1
770,exchange,0,3,8,1
771,reserves,0,0,8,0
772,fell,0,1,4,0
773,around,0,3,6,1
774,7,0,0,1,0
775,5,0,0,1,0
776,billion,0,3,7,1
777,weeks,0,2,5,0
778,439,0,0,3,0
779,66,0,0,2,0
780,billion,0,3,7,1
781,March,0,1,5,0
782,27,0,0,2,0
783,Despite,0,3,7,1
784,tourism,0,3,7,1
785,hospitality,0,4,11,1
786,domestic,0,3,8,1
787,trade,0,2,5,0
788,airline,0,4,7,1
789,industry,0,2,8,0
790,taking,0,2,6,0
791,hit,0,1,3,0
792,India,0,3,5,1
793,presented,0,0,9,0
794,quite,0,3,5,1
795,opportunities,0,0,13,0
796,well,0,1,4,0
797,India,0,3,5,1
798,came,0,2,4,0
799,messiah,0,3,7,1
800,export,0,2,6,0
801,hydroxychloroquine,0,6,18,1
802,USA,0,2,3,0
803,followed,0,0,8,0
804,Indian,0,3,6,1
805,pharmacy,0,2,8,0
806,companies,0,0,9,0
807,Lupin,0,2,5,0
808,Dr,0,0,2,0
809,Reddy,0,1,5,0
810,Laboratories,0,0,12,0
811,Strides,0,0,7,0
812,Pharma,0,2,6,0
813,plants,0,1,6,0
814,India,0,3,5,1
815,Biocon,0,3,6,1
816,plant,0,1,5,0
817,Malaysia,0,4,8,1
818,given,0,2,5,0
819,clearance,0,4,9,1
820,US,0,1,2,0
821,FDA,0,1,3,0
822,US,0,1,2,0
823,Food,0,2,4,0
824,Drug,0,1,4,0
825,administration,0,6,14,1
826,gives,0,0,5,0
827,massive,0,3,7,1
828,export,0,2,6,0
829,opportunities,0,0,13,0
830,entities,0,0,8,0
831,improving,1,3,9,1
832,growth,0,1,6,0
833,prospectus,0,3,10,1
834,crash,-1,1,5,0
835,crude,-1,2,5,0
836,oil,0,2,3,0
837,prices,0,0,6,0
838,caused,0,0,6,0
839,falling,-1,2,7,0
840,negotiations,0,6,12,1
841,OPEC,0,2,4,0
842,Russia,0,3,6,1
843,creating,0,3,8,1
844,supply,0,1,6,0
845,pressure,0,3,8,1
846,along,0,2,5,0
847,lowered,0,0,7,0
848,demand,0,2,6,0
849,enabled,0,0,7,0
850,India,0,3,5,1
851,lower,0,2,5,0
852,import,0,2,6,0
853,bill,0,1,4,0
854,According,0,3,9,1
855,report,0,2,6,0
856,ICRA,0,2,4,0
857,every,0,2,5,0
858,10,0,0,2,0
859,decline,-1,3,7,1
