,Token,Score,Syllable_Count,Word_length,IsComplex
742,beauty,1,3,6,1
743,nature,0,3,6,1
744,point,0,2,5,0
745,remain,0,3,6,1
746,indoors,0,3,7,1
747,avoid,0,3,5,1
748,close,0,2,5,0
749,contact,0,2,7,0
750,others,0,2,6,0
751,leave,0,3,5,1
752,home,0,2,4,0
753,whether,0,2,7,0
754,walk,0,1,4,0
755,desert,-1,2,6,0
756,run,0,1,3,0
757,street,0,2,6,0
758,make,0,2,4,0
759,sure,0,2,4,0
760,wipe,0,2,4,0
761,surfaces,0,0,8,0
762,come,0,2,4,0
763,contact,0,2,7,0
764,avoid,0,3,5,1
765,touching,0,3,8,1
766,face,0,2,4,0
767,frequently,0,3,10,1
768,wash,0,1,4,0
769,hands,0,1,5,0
770,Blackcoffer,0,3,11,1
771,Insights,0,2,8,0
772,27,0,0,2,0
773,Saujanya,0,4,8,1
774,Roy,0,1,3,0
775,Indian,0,3,6,1
776,Maritime,0,4,8,1
777,University,0,4,10,1
778,Kolkata,0,3,7,1
